M1/M2,Spin1x,Spin1y,Spin1z,Spin2x,Spin2y,Spin2z,Fmass,Fmnorm,Fmint
2.291175672,-0.483730794,-0.386663423,-0.39939825,0.244255463,0.712829939,-0.131639114,0.96929697,0.75227815,15.045563
3.999304639,1.91E-07,4.67E-07,0.399937402,-4.61E-08,2.17E-08,0.799502293,0.969340025,0.752652517,15.05305035
1.999737987,3.56E-08,5.49E-08,-0.871278761,6.58E-08,-3.68E-08,0.84969098,0.969345639,0.752701332,15.05402664
3.000131162,-0.52083841,-0.30071265,0,0.52056395,0.30056418,0.00012574,0.96934857,0.752726817,15.05453634
3.000131162,0.52083841,0.30071265,0,-0.52056395,-0.30056418,0.00012574,0.96934963,0.752736034,15.05472068
1.999789819,2.03E-09,1.06E-07,-0.871221611,4.72E-08,-7.47E-09,0.849674936,0.969361327,0.752837741,15.05675481
2.000009267,-1.30E-07,-1.82E-07,-0.600463016,1.67E-08,-2.12E-08,8.23E-05,0.969368756,0.752902336,15.05804673
1.999710352,0.046469716,0.424611506,-0.421353074,-0.046283393,0.019311997,-0.797993695,0.969377331,0.752976897,15.05953794
1.999889473,0.02401295,0.024121231,-0.799239666,0.510918308,-0.157264887,0.594770741,0.969379642,0.752996991,15.05993983
1.99999136,-5.65E-09,-2.46E-09,-0.599961726,-1.74E-08,3.78E-09,-1.58E-05,0.969399959,0.75317365,15.063473
2.767752603,0.581390415,-0.511725883,-0.057650515,-0.006703262,-0.047065193,-0.447796823,0.96941761,0.753327127,15.06654254
2.000105729,-9.24E-09,7.04E-09,-0.599932497,-5.47E-09,-1.79E-09,-2.03E-05,0.969435871,0.753485908,15.06971817
2.538170998,-0.512796164,-0.394152574,-0.434278509,-0.622010192,-0.057465497,0.432928189,0.969467801,0.753763543,15.07527086
3.597766671,-0.501248389,-0.268375984,0.233136609,0.509017998,0.400301201,0.274880262,0.969507052,0.754104835,15.08209669
2.800002523,0,0,0,0,0,0,0.96952834,0.754289936,15.08579872
2.999792626,0.494387435,0.071577168,0.00153185,0.467350559,0.175874363,0.004866055,0.969533616,0.754335811,15.08671622
2.603434902,0.01068809,-0.001387743,0.01451353,-0.029209492,0.376538569,-0.681302457,0.96953416,0.754340541,15.08681083
1.999819547,0.010996082,-0.030496733,-0.799287874,-0.349215401,-0.40251781,0.59624157,0.96954391,0.754425319,15.08850637
1.66544625,0,0,-0.500017268,0,0,-0.851258255,0.969553418,0.754507992,15.09015983
3.526472679,0.353070347,-0.24788547,0.308431903,-0.09338367,0.70411023,-0.266087016,0.969559788,0.75456338,15.09126759
2.500085384,-0.52080268,0,-0.3006686,-0.60105344,0,0,0.96956437,0.75460322,15.09206441
2.194216284,0,0,0.350007334,0,0,-0.530086649,0.969580881,0.754746785,15.09493571
2.998474395,-0.20077745,0.40560679,0.2136315,0,0,0,0.96960142,0.754925374,15.09850748
2.998474435,0.20077745,-0.40560678,0.2136315,0,0,0,0.96960199,0.75493033,15.09860661
2.999257601,-2.80E-08,3.07E-08,0.231351789,-1.78E-08,-1.68E-08,-0.849381937,0.969613735,0.755032454,15.10064909
2.999017907,1.20E-07,-2.64E-07,0.23138043,1.22E-07,-1.03E-07,-0.849251403,0.969631299,0.755185175,15.1037035
2.38109317,-0.487543644,-0.181740769,-0.183240865,-0.207388654,0.357662876,-0.583392966,0.969676117,0.755574872,15.11149744
3.338512882,0.014725413,0.125916081,0.198921715,-0.618343762,0.254326229,0.33196126,0.969680454,0.755612583,15.11225166
3.430973985,0,0,0.689952492,0,0,0.192259205,0.969696074,0.7557484,15.11496801
3.9998711,0.4252666,0,0.42527278,-0.42503262,0,-0.42503094,0.96969905,0.755774277,15.11548554
1.749748734,5.35E-08,-2.52E-07,-0.600338008,2.93E-08,-4.36E-08,-0.799691059,0.969709733,0.755867167,15.11734334
2.999825554,4.00E-08,5.44E-08,6.20E-05,-2.39E-09,4.10E-09,0.599854873,0.969720306,0.7559591,15.119182
2.999056896,0,0,0.800367479,0.747250347,0.124953637,-0.259615863,0.969721882,0.755972804,15.11945607
2.999945313,-1.50E-08,7.05E-08,4.33E-05,-2.64E-09,7.58E-08,0.59998537,0.969724229,0.755993211,15.11986422
1.998486271,0,0,0.500016431,0,0,-0.851357522,0.969729,0.756034695,15.12069391
2.000102338,0,0,-0.60131383,-0.60110871,0,0,0.96973885,0.756120342,15.12240684
2.000590385,0,0,-0.80046306,0,0,-0.399965364,0.969743357,0.756159531,15.12319062
2.921065403,-0.045686737,0.752251568,-0.121891367,0.285369764,-0.231277782,-0.107833905,0.969744632,0.756170617,15.12341234
2.436971331,0.535750462,-0.330209862,-0.479333296,-0.239875515,-0.309237754,0.671399737,0.969783283,0.756506692,15.13013383
2.919014262,0.22564245,0.080793026,0.036774031,0.548271617,0.424712684,-0.202607694,0.969789865,0.756563923,15.13127846
3.328067345,-0.212506664,0.685657355,-0.015915393,0.297336757,0.1347509,0.487749097,0.969819695,0.756823298,15.13646596
2.411156316,0.29335442,0.446150712,-0.262524427,0.292229398,0.01335225,-0.266979821,0.969834605,0.756952942,15.13905884
3.999703004,-7.60E-08,3.74E-08,0.400066899,-2.56E-08,7.32E-11,0.499963456,0.969845467,0.757047388,15.14094776
2.352552465,-0.120881728,-0.199492629,-0.288735022,0.457470789,0.170014488,-0.204236106,0.969866571,0.757230889,15.14461779
3.464664711,-4.80E-07,9.46E-07,0.299817897,-1.30E-07,1.76E-07,-0.171724325,0.969891551,0.757448093,15.14896186
2.998464638,0.46402724,-0.18167292,0.04632856,0,0,0,0.96992169,0.757710155,15.1542031
2.998464638,-0.46402724,0.18167292,0.04632856,0,0,0,0.96992706,0.757756848,15.15513695
3.001169581,0.497011697,0.046880794,0.000593343,9.08E-10,-9.78E-09,5.87E-07,0.969969377,0.758124798,15.16249597
1.999984034,1.37E-08,-1.99E-08,-0.500013627,1.19E-08,-5.14E-09,-0.499985128,0.969975801,0.758180656,15.16361311
3.000127919,-0.60139054,0,0,0.6011102,0,0,0.96997788,0.758198733,15.16397466
2.474095579,-0.03770417,0.314683106,-0.35834284,0.595594704,0.0374717,0.526208188,0.969989557,0.758300265,15.16600531
3.259419741,-0.544007242,0.505281719,0.024766764,-0.345651895,0.605515899,0.262632729,0.970007579,0.758456969,15.16913937
3.000038326,0,0.60137426,0,0,-0.6010576,0,0.97002421,0.758601577,15.17203154
3.000038326,0,-0.60137426,0,0,0.6010576,0,0.97002499,0.758608359,15.17216718
1.749985404,6.12E-09,-2.84E-07,-0.800622656,1.39E-08,-3.28E-08,-0.399970549,0.970050354,0.758828902,15.17657803
2.414924116,0,0,0.800600029,0,0,-0.500087531,0.970087345,0.759150542,15.18301085
2.998462839,0.50011284,-0.01879168,-0.00116873,0,0,0,0.97010779,0.759328314,15.18656627
2.998462839,-0.50011283,0.01879168,-0.00116873,0,0,0,0.97011014,0.759348747,15.18697494
3.252248911,0.392423178,0.522195981,0.010295151,-0.49953293,-0.147104342,0.458008512,0.97016593,0.759833847,15.19667694
3.999270661,0.5208451,0,0.30071264,0,0,0.60098824,0.97018577,0.760006358,15.20012716
3.174241478,0.306381807,-0.644166409,-0.115581666,-0.030781263,-0.24673728,0.304058841,0.97022636,0.760359292,15.20718584
3.000111057,-0.52081232,0.30069596,0,0.52055079,-0.30056289,-0.00010841,0.97025985,0.760650491,15.21300982
3.000111057,0.52081232,-0.30069596,0,-0.52055079,0.30056289,-0.00010841,0.97026206,0.760669707,15.21339415
1.999835534,0.547190997,-0.186651171,-0.552600622,0.042996778,0.05775298,-0.796371369,0.970266271,0.760706322,15.21412645
1.915976551,0.001722952,0.1786482,-0.693914057,-0.006222689,0.003021305,-0.279283056,0.970270692,0.760744763,15.21489527
2.50000581,0,0,-0.19998229,0,0,-0.1999035,0.97029921,0.76099273,15.21985461
3.00006624,0.30068241,-0.52081129,0,-0.30050924,0.52055285,-0.00010193,0.97031351,0.76111707,15.22234141
3.00006624,-0.30068241,0.52081129,0,0.30050924,-0.52055285,-0.00010193,0.97031419,0.761122983,15.22245966
3.001318292,0.494362388,0.071634647,0.001839209,-6.93E-09,-2.39E-08,1.33E-06,0.970334264,0.761297529,15.22595057
3.049422829,0.747271586,0.095765763,-0.055836216,-0.574104945,-0.43906725,-0.135844276,0.970343303,0.761376124,15.22752247
2.53882526,-0.172431041,0.154917315,-0.342904832,0.118775947,-0.505258312,0.528341814,0.970372767,0.761632316,15.23264632
2.500085874,0.52080239,0,-0.30066845,-0.6010521,0,0,0.97037619,0.761662079,15.23324159
3.001253294,0.498547063,0.029251263,-0.000442302,2.39E-09,-2.35E-09,2.78E-07,0.970401514,0.761882274,15.23764549
2.899998974,0,0,0,0,0,0,0.97041083,0.761963278,15.23926556
1.999938988,2.20E-13,1.13E-13,-0.499537354,3.28E-14,1.30E-13,-0.49945787,0.970430103,0.762130859,15.24261717
2.920314248,-0.683033726,-0.263391001,-0.113598458,-0.642065524,-0.340091356,-0.148128613,0.970477791,0.762545511,15.25091021
2.777656575,-0.534440209,0.507245159,-0.309658606,-0.023916116,0.092500895,0.304215903,0.970512096,0.762843796,15.25687592
3.000053729,1.45E-08,2.13E-08,-4.05E-06,-6.72E-09,3.49E-08,0.300036138,0.970520144,0.762913774,15.25827549
2.999771089,-5.15E-10,-3.85E-11,1.93E-07,-2.42E-14,4.38E-12,0.299931168,0.970530332,0.76300236,15.2600472
3.001320934,0.498110432,0.037855375,0.000197149,6.53E-10,-4.12E-09,3.28E-07,0.970530681,0.763005395,15.26010789
2.686376238,-0.487417826,0.549503384,-0.155842974,0.186834123,0.412517861,-0.62290507,0.970562305,0.763280369,15.26560737
3.011714615,-0.101924738,0.084325505,0.043932779,-0.04103601,-0.014174423,-0.040476135,0.970582128,0.763452732,15.26905463
3.502993302,-0.40856958,0.011880617,0.282296219,-0.226360018,0.156635549,-0.686574683,0.970591744,0.763536344,15.27072688
2.999974372,-1.12E-07,-4.87E-08,-1.06E-05,-2.97E-08,1.15E-08,1.83E-05,0.970602748,0.763632025,15.2726405
3.438752734,-0.086935618,0.20168959,0.292738388,0.137853156,0.469309706,-0.604803334,0.970613219,0.763723071,15.27446142
1.999878701,-0.42999748,-0.382283989,-0.555566937,0.021228439,-0.068866231,-0.796365465,0.970620776,0.76378878,15.2757756
3.420350753,0.039363785,-0.474144354,0.16936727,-0.405836394,-0.426542961,-0.030116926,0.970651378,0.764054868,15.28109735
2.999792638,0.49390623,0.074831578,0.00086375,-0.46404777,-0.184458071,-0.002528572,0.970659688,0.764127124,15.28254248
2.000033868,1.37E-07,-2.48E-07,-0.600491829,2.03E-10,2.98E-08,-0.400075706,0.97066279,0.764154096,15.28308192
3.404000928,0.448650138,0.587873071,0.091376729,-0.551351997,0.406345894,-0.392599643,0.970676774,0.764275689,15.28551377
2.53362878,0.436581502,-0.147674682,-0.358512076,0.306447705,-0.653986408,0.224760038,0.970697704,0.764457677,15.28915354
3.246354601,0.554040383,-0.501591633,-0.051463109,-0.079026912,0.265061905,-0.017724229,0.970731193,0.764748867,15.29497735
2.868173772,-0.076125664,-0.25498133,-0.167726174,0.004802087,0.475574691,0.639240346,0.970732821,0.764763023,15.29526046
2.610998194,0.053148747,0.564768624,-0.479410768,0.018999378,-0.055915096,0.747443505,0.970780758,0.76517984,15.3035968
4.977596577,4.24E-07,-9.99E-07,0.613095385,-3.61E-07,-3.03E-07,0.240620026,0.970816005,0.765486316,15.30972633
2.999974044,-8.47E-08,-4.46E-08,-1.11E-05,-2.82E-08,1.01E-08,1.78E-05,0.970830451,0.765611926,15.31223852
1.999903331,0.02882966,0.029512825,-0.798897225,0.726150194,-0.334936562,0.013124565,0.970844809,0.76573677,15.31473541
1.999897148,0.041073105,0.008650197,-0.798896862,0.460017758,-0.654178216,0.017843878,0.97089923,0.766209966,15.32419933
1.999765103,0,0,-0.500059513,0,0,-0.600149795,0.970910365,0.766306786,15.32613573
2.500121848,-0.52080071,0,-0.3006672,0.52052188,0,-0.30049373,0.97092265,0.766413606,15.32827212
1.999912049,-0.013302867,-0.042864217,-0.798512139,-0.780952553,-0.169889311,0.027662723,0.970937093,0.766539189,15.33078378
2.500121848,0.52080071,0,-0.3006672,-0.52052188,0,-0.30049373,0.97094089,0.766572205,15.33144409
2.951719329,-0.091925472,-0.142055185,-0.092011274,-0.163236111,-0.459582845,0.457170818,0.97094306,0.766591073,15.33182146
2.366258989,-0.430257943,-0.02648304,-0.52365535,0.533246496,-0.200263668,0.369895285,0.970962095,0.766756584,15.33513168
2.586490144,-0.071338578,-0.286792863,-0.379290998,0.452211511,0.194369752,0.617485268,0.970963897,0.766772253,15.33544506
2.000142004,-0.043030897,-0.010665746,-0.798562877,-0.531118625,0.597908367,0.018066136,0.970967359,0.766802355,15.3360471
2.414168524,0,0,-0.500114114,0,0,-0.250030286,0.970985085,0.766956485,15.33912969
1.998957819,0,0,-1.77E-06,0,0,-0.800849819,0.970989451,0.766994447,15.33988895
1.999900589,0.040807194,0.009468933,-0.798901344,0.472611855,-0.645138958,0.017753151,0.971008201,0.767157481,15.34314961
3.999210648,0,0,0.40014899,0,0,0,0.97102367,0.767291985,15.3458397
2.999301151,-3.57E-08,-1.20E-07,-1.44E-05,-4.48E-08,-6.05E-08,-0.000117252,0.971074022,0.767729801,15.35459602
3.999192289,0.010276059,-0.013133861,0.39961306,-0.00916896,0.798890559,0.032504074,0.971081562,0.767795362,15.35590724
4.998778816,0,0,-0.500099629,0,0,0.65027374,0.971101848,0.767971751,15.35943502
3.000098936,5.93E-08,-3.82E-08,2.24E-06,6.72E-08,9.63E-10,5.41E-06,0.971102062,0.767973612,15.35947224
3.999425249,0.009887371,0.014841079,0.399657251,-0.799087409,0.004046587,0.025299737,0.971129023,0.76820804,15.36416081
3.000140676,4.07E-08,-5.26E-08,2.48E-05,2.64E-07,-1.72E-07,9.14E-06,0.971142059,0.76832139,15.3664278
3.999649789,-1.08E-07,-1.14E-06,0.40006558,1.69E-07,-4.31E-07,-6.58E-05,0.971169656,0.768561349,15.37122697
1.999807306,0,0,-0.60139894,0,0,-0.60118386,0.97117912,0.768643639,15.37287278
1.999773027,0.008370169,-0.043568987,-0.798723876,-0.583546735,-0.545875769,0.030785807,0.971201021,0.768834071,15.37668141
2.999983928,-1.32E-07,-5.74E-08,-1.05E-05,-2.44E-08,4.26E-09,1.12E-05,0.971209857,0.7689109,15.37821801
2.99999338,5.98E-09,3.57E-09,2.89E-07,-2.86E-09,5.18E-09,5.03E-07,0.971212971,0.768937977,15.37875954
3.303703608,-0.493866308,-0.502879165,-0.013014967,-0.382016857,0.452107614,0.436555064,0.971213192,0.768939899,15.37879797
2.99299687,0.523561021,0.34426841,-0.258907659,-0.094001044,-0.41595182,0.603482464,0.971213942,0.76894642,15.3789284
1.999938263,-0.004386543,-0.020226252,-0.799753668,-0.397179367,-0.04688339,0.003651062,0.971217757,0.768979592,15.37959184
1.99997773,-0.04170054,0.011392205,-0.798533819,-0.229116989,0.766041592,0.02218404,0.971218974,0.768990174,15.37980347
2.384045697,0.536429657,-0.106783626,-0.518027481,0.318157084,0.345486285,-0.166094062,0.971223389,0.769028563,15.38057125
3.000016413,-5.75E-08,-3.19E-07,-0.00011916,1.68E-07,-5.45E-07,5.88E-05,0.971224868,0.769041423,15.38082845
3.000014049,-5.83E-08,-3.21E-07,-0.000117958,1.63E-07,-5.43E-07,5.72E-05,0.971227069,0.769060561,15.38121121
1.999730539,0.009374892,-0.043345649,-0.798805748,-0.569127564,-0.560972729,0.031007098,0.971236223,0.769140156,15.38280311
2.203423444,-0.061108994,-0.430791812,-0.434777108,0.332870369,-0.051777545,-0.719362278,0.97124788,0.769241514,15.38483029
3.00000344,0,0,0,0,0,0,0.97125332,0.769288816,15.38577631
2.999998868,-9.33E-08,-9.03E-08,-9.61E-06,-1.74E-08,1.10E-08,1.01E-05,0.971260649,0.769352542,15.38705084
4.000301328,-0.019355755,-0.002519003,0.399485512,0.481687124,-0.638449226,0.015920846,0.971261643,0.769361185,15.3872237
2.999989392,7.97E-08,2.05E-08,2.42E-06,-4.46E-10,-3.38E-09,-1.56E-07,0.971262201,0.769366037,15.38732074
1.999866896,-1.34E-08,4.09E-09,-0.600002666,-3.93E-09,1.48E-09,-0.599904378,0.971269128,0.769426268,15.38852536
3.000002404,0,0,-2.02E-06,0,0,0,0.971274939,0.769476795,15.3895359
2.99999224,-2.94E-10,-2.94E-10,5.13E-07,1.47E-09,1.47E-09,6.50E-07,0.971276134,0.769487186,15.38974372
2.999987968,0,0,-2.24E-06,0,0,0,0.971280855,0.769528235,15.39056471
1.999945834,-9.94E-09,-1.28E-09,-0.600036652,-3.52E-08,-3.15E-08,-0.599878676,0.971288787,0.769597205,15.3919441
3.999568073,0.657176823,-0.44980507,0.075043372,0.382032773,-0.307909356,0.631477213,0.971296009,0.769660001,15.39320002
2.000148191,0.021353257,0.00575846,-0.799394235,0.280868822,-0.284732012,0.004824214,0.971300622,0.769700112,15.39400223
1.999933165,-0.016089904,0.015588947,-0.799682405,0.171389659,0.361347578,0.003882288,0.971303306,0.769723449,15.39446898
3.000156268,2.20E-08,2.35E-07,3.95E-05,3.36E-08,-4.11E-08,4.56E-06,0.971317749,0.769849033,15.39698065
3.000265108,-6.43E-08,2.12E-07,6.25E-05,2.56E-08,1.38E-07,-2.31E-05,0.971324949,0.769911637,15.39823275
2.029841323,-0.03295951,0.252925089,-0.734978201,0.366796867,-0.513726802,-0.163904756,0.971357112,0.770191298,15.40382596
1.99976226,-0.02939878,0.031753466,-0.798565628,0.191059535,0.776071081,0.028025513,0.971357983,0.770198871,15.40397743
3.000702295,5.40E-08,-4.38E-08,-1.20E-05,-1.88E-07,-2.69E-07,0.000119289,0.971378516,0.770377408,15.40754816
3.000078689,7.33E-08,1.11E-07,-8.03E-05,1.24E-07,2.02E-07,-2.04E-05,0.971401335,0.770575821,15.41151643
2.207953645,-3.24E-07,1.69E-07,-0.474095398,-4.62E-08,1.49E-10,-0.389110906,0.971411924,0.770667894,15.41335788
6.995964374,0,0,0.800527182,0,0,0.800926153,0.971414113,0.770686928,15.41373855
2.342715878,0.654178453,0.227355628,-0.367544978,-0.262505927,-0.117093799,-0.733395957,0.971414333,0.77068884,15.41377681
3.998869162,0.612537562,-0.512295438,0.049445812,-0.129500523,-0.100889643,0.782467451,0.97142343,0.77076794,15.4153588
3.99884244,-0.604032239,0.522321157,0.04939581,0.130633186,0.098928413,0.782532639,0.971429224,0.770818319,15.41636638
2.623970469,-0.652506741,0.017121283,-0.454942929,0.184565617,0.716338038,0.133016362,0.97143888,0.770902279,15.41804558
3.192183494,0.467716209,0.507988149,0.004434538,0.038696163,-0.466937269,-0.530888245,0.971458689,0.77107452,15.42149041
1.999765235,-0.031599372,0.036226721,-0.848532662,0.214723989,0.821431612,0.032453633,0.971484976,0.771303089,15.42606177
3.990435051,-0.299894814,0.270124298,0.364696949,0.013048401,-0.42162072,-0.302921922,0.971527766,0.771675152,15.43350304
3.486448758,0.6453696,0.034424054,0.008592584,-0.299317119,0.051332606,0.472264473,0.971584844,0.772171451,15.44342903
2.634572652,-0.482943713,0.416509168,-0.278572733,0.454276367,-0.021044356,-0.308623525,0.971603114,0.772330311,15.44660622
4.994068084,0,0,0.6014176,0,0,0,0.97161138,0.772402185,15.44804369
3.00350879,0.04713704,0,0.04714628,-0.42505538,0,-0.42503579,0.97161754,0.772455746,15.44911493
2.612842062,-0.51787743,-0.209467741,-0.385924091,0.000454574,-0.005571725,-0.013545834,0.971648535,0.772725251,15.45450502
2.999792035,0.494161198,0.073114171,0.001283808,0.000826443,0.008096511,-0.499297362,0.971656685,0.772796116,15.45592232
2.460321673,-0.537165977,0.023563219,-0.586896164,-0.613230717,0.495096695,0.097641298,0.971708609,0.773247601,15.46495202
1.999815276,-0.016383034,-0.04857411,-0.848198295,-0.830442959,-0.176432868,0.032413563,0.971739452,0.773515784,15.47031568
3.532041625,-0.098206345,0.744453038,-0.099140339,-0.097023498,0.358640291,0.689214487,0.971816366,0.774184559,15.48369118
3.469382879,0.594447113,-0.170686914,0.144612012,-0.012775171,0.038700578,-0.541138536,0.971887863,0.774806233,15.49612466
2.746608926,-0.287685958,-0.592688834,-0.293856314,0.231862821,-0.525799998,-0.545278017,0.971903496,0.774942163,15.49884327
2.999772121,-4.31E-10,-3.17E-11,2.56E-07,-3.21E-13,-1.40E-12,-0.299927562,0.971993534,0.775725053,15.51450106
2.999996444,-8.96E-08,-7.71E-08,-5.40E-05,-1.19E-07,7.84E-08,-0.30001729,0.972014115,0.775904007,15.51808014
3.100004723,0,0,0,0,0,0,0.97203799,0.776111603,15.52223205
3.96538974,0.048724735,-0.467222507,0.296638719,0.678496645,-0.163618923,-0.338681003,0.972046551,0.776186041,15.52372083
3.228645684,0.007635339,0.001055977,0.026318305,0.65607801,0.205217131,0.170138581,0.972102877,0.776675802,15.53351604
2.521840394,-0.065158831,0.563461244,-0.371233937,0.201301225,-0.561656303,-0.438658382,0.972122623,0.776847495,15.53694991
2.60256192,0.05945655,0.550083017,-0.478263156,-0.741108863,-0.034553538,0.141193424,0.972167036,0.777233671,15.54467342
2.825497005,0.255932294,0.368272605,-0.177404811,0.088822859,0.641842366,-0.317855569,0.972170257,0.777261678,15.54523356
4.000075299,-0.606791837,0.51350684,0.089444667,-0.754758038,0.211236374,0.159881044,0.972180743,0.777352855,15.5470571
2.673010594,0.549059278,0.095560025,-0.272049037,0.319966851,-0.253631329,-0.467372866,0.972209214,0.777600413,15.55200826
3.080347478,0.639456508,-0.279535093,-0.27719184,0.192180258,0.632368412,0.411410397,0.97222143,0.777706633,15.55413265
3.329116377,-0.197744601,0.658618107,-0.040774961,-0.171946362,0.006069104,0.00085289,0.972249879,0.777954,15.55907999
3.256568613,0.003915031,-0.001888227,0.145296083,0.077436641,-0.222377358,-0.63351287,0.972293148,0.778330228,15.56660456
3.037279504,-0.031415555,0.008541498,-0.075672888,-0.761217563,-0.077569686,0.06510122,0.972361364,0.778923373,15.57846746
2.414011361,0,0,1.66E-06,0,0,-0.500090566,0.972380446,0.779089293,15.58178586
3.999885495,-0.793437002,0.044100843,0.091672517,-0.750279496,0.276134647,0.021682361,0.972445979,0.779659109,15.59318219
3.309596186,-0.169495691,0.273592238,0.104021727,-0.520191532,-0.312785217,-0.449143709,0.972452892,0.779719219,15.59438437
3.515585507,0.15420725,0.48466679,0.135132676,0.583465543,-0.146200156,-0.334925494,0.972473972,0.779902511,15.59805023
4.000047867,-0.66448896,0.439107033,0.073474349,-0.744592518,0.275720802,0.095687967,0.97250342,0.780158565,15.6031713
3.90301324,-0.489609845,0.026693207,0.256094031,-0.359817513,-0.510583394,-0.423125962,0.972549397,0.78055834,15.61116679
2.999097653,-2.52E-08,3.87E-08,-0.231199993,-1.45E-08,1.92E-09,0.84956374,0.972588446,0.780897875,15.61795749
2.999266022,-3.16E-08,4.04E-08,-0.23133747,-3.17E-08,-1.63E-08,0.849650154,0.97260017,0.780999816,15.61999632
4.49972598,0.42527243,0,0.42527662,-0.42499383,0,-0.42501334,0.97262112,0.781181978,15.62363957
2.413750999,0,0,0.500091688,0,0,-0.650285304,0.972634549,0.781298745,15.6259749
3.031731189,0.542227943,-0.450910386,-0.195227588,0.673143994,0.19383814,-0.187589802,0.97264569,0.781395617,15.62791234
2.622693219,0.355658538,0.302092652,-0.316922488,-0.596887809,0.223759093,-0.308878958,0.972649141,0.781425624,15.62851248
1.998495343,0,0,-0.500036781,0,0,-0.851324428,0.972649256,0.781426624,15.62853248
3.562850405,0.727809678,-0.136818658,-0.091369216,0.043501174,-0.644889949,0.47061231,0.972658395,0.781506088,15.63012177
2.999872654,-3.34E-09,3.83E-09,-2.98E-05,2.36E-09,3.62E-08,-0.599799081,0.972658566,0.781507575,15.63015151
2.99995824,7.97E-08,4.08E-08,-7.35E-05,-2.58E-08,6.66E-08,-0.599948109,0.972666473,0.781576328,15.63152655
3.999148948,0.739312922,-0.286592055,0.105863815,0.141044287,-0.595068823,0.515232269,0.972681149,0.781703937,15.63407874
3.998963815,-0.145848854,-0.786415837,0.017677979,-0.134956042,0.050851343,0.786354599,0.972690717,0.781787132,15.63574263
5.839093996,-7.22E-07,4.84E-07,0.657564262,-1.09E-07,8.74E-07,0.792533258,0.972747334,0.782279422,15.64558845
1.999833484,0.019230782,0.018411748,-0.799522704,0.525013808,-0.216992461,-0.562848107,0.972756941,0.782362956,15.64725912
3.998966793,0.149570339,0.785711753,0.017692906,0.134670652,-0.051589439,0.786351489,0.972767763,0.782457055,15.64914109
2.499129564,0.043551075,-0.587817351,-0.45614851,0.149195193,0.384928107,-0.459872377,0.972785472,0.782611036,15.65222072
3.20000714,0,0,0,0,0,0,0.9728027,0.782760835,15.65521671
3.998957924,7.60E-08,-9.35E-07,0.400044108,1.08E-06,-3.74E-08,-0.799375777,0.972808377,0.782810197,15.65620395
3.495332486,-0.378515197,0.395770094,0.017778383,0.411710634,-0.580401676,0.25740084,0.9728093,0.782818223,15.65636446
1.999885187,0.003271546,-0.030174051,-0.799185392,-0.43372219,-0.360132193,-0.567101536,0.97281963,0.782908043,15.65816087
4.000284518,-0.704044186,0.371933459,0.075159809,-6.31E-06,-1.83E-07,-3.35E-05,0.972829331,0.782992395,15.65984789
3.99895574,-0.760823106,-0.242998567,0.043762585,-0.000396207,0.141938861,0.786709671,0.972852889,0.783197234,15.66394468
2.624269657,0.159914092,-0.43431796,-0.471090332,-0.485385022,0.000918996,0.299565079,0.972871254,0.78335692,15.66713839
3.99982914,0.23989494,-0.318604606,0.244840662,-0.361216772,0.039301192,0.289715197,0.972879747,0.783430767,15.66861534
4.000270853,0.713060342,-0.354277292,0.075530709,4.87E-06,-7.49E-07,-2.21E-05,0.972881627,0.783447114,15.66894228
2.941157846,-0.452411852,-0.381907389,-0.401993073,-0.024991727,-0.14876909,0.583905534,0.97292505,0.783824681,15.67649363
4.000176383,-0.706158515,0.374237559,0.036491633,-0.031938177,-0.392847528,0.068437849,0.972925736,0.783830646,15.67661292
2.413738489,0,0,0.800647531,0,0,-0.800935117,0.972958122,0.784112246,15.68224492
4.000403271,-0.794892701,-0.069070003,0.058293296,0.392156682,0.072829645,-0.030668596,0.972964588,0.784168468,15.68336937
2.667196876,0.596505255,0.34189657,-0.385984122,-0.56440813,-0.205094055,-0.221638455,0.972980889,0.784310207,15.68620414
1.999867184,-0.022462527,0.011650082,-0.799330535,-0.108145694,0.563111505,-0.5574622,0.972990721,0.784395697,15.68791395
3.998993529,0.756011238,0.257642176,0.043128875,0.003238766,-0.141313229,0.786830483,0.972994,0.784424209,15.68848417
3.00085708,0,0,-0.800571207,0,0,5.97E-06,0.973019091,0.784642378,15.69284755
1.999639722,0,0,-0.800590064,0,0,-0.800718134,0.973034675,0.784777882,15.69555764
4.000356756,-0.56104665,0.569371837,0.031048947,-0.065761382,-0.389833229,0.061113695,0.973058691,0.784986704,15.69973407
5.00091912,0,0,0.800591704,0,0,0.50005247,0.973060532,0.785002711,15.70005423
4.000225415,0.793766895,-0.098470319,0.015696439,-0.494911244,0.623564245,0.079335218,0.973066528,0.785054847,15.70109694
2.810408895,0.661826682,0.038278633,-0.376724087,-0.397298233,-0.684985343,0.089670202,0.973068075,0.785068299,15.70136597
2.500099174,-0.30068271,0,-0.52077504,-0.60104097,0,0,0.97311287,0.785457796,15.70915591
3.99914838,0.794513966,-0.08736496,0.030565087,0.365212468,0.688242156,0.179817559,0.97313026,0.785609004,15.71218007
3.9995744,-0.696427246,-0.388589343,0.06274649,-0.503261008,0.342572596,0.51850362,0.973136904,0.785666774,15.71333548
2.499969317,0,0,-0.40011793,0,0,-0.3999765,0.97314394,0.785727953,15.71455905
2.625512197,0.346705708,0.262168014,-0.563859559,0.007364822,0.744020414,0.245428139,0.973161996,0.785884951,15.71769903
